NASDAQ:SHYF,SHYF,"The Shyft Group, Inc.",16.13,$567.19M,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/shyf
NASDAQ:SMPL,SMPL,The Simply Good Foods Company,17.24,$1.64B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/smpl
NASDAQ:TTD,TTD,"The Trade Desk, Inc.",407.03,$18.75B,2016,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ttd
NASDAQ:YORW,YORW,The York Water Company,47.53,$619.09M,n/a,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/yorw
NASDAQ:NCTY,NCTY,The9 Limited,0.728,$45.32M,2004,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ncty
NASDAQ:TXMD,TXMD,"TherapeuticsMD, Inc.",1.2,$326.02M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/txmd
NASDAQ:TRPX,TRPX,Therapix Biosciences Ltd.,0.7172,$10.1M,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/trpx
NASDAQ:THTX,THTX,Theratechnologies Inc.,2.1,$161.73M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/thtx
NASDAQ:TBPH,TBPH,"Theravance Biopharma, Inc.",21.01,$1.33B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tbph
NASDAQ:THMO,THMO,"ThermoGenesis Holdings, Inc.",5.66,$36.03M,n/a,Capital Goods,Medical Specialities,https://old.nasdaq.com/symbol/thmo
NASDAQ:TCRD,TCRD,"THL Credit, Inc.",3.23,$114.01M,2010,n/a,n/a,https://old.nasdaq.com/symbol/tcrd
NASDAQ:THBR,THBR,"Thunder Bridge Acquisition II, Ltd.",10.08,$434.7M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/thbr
NASDAQ:THBRU,THBRU,"Thunder Bridge Acquisition II, Ltd.",10.6,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/thbru
NASDAQ:THBRW,THBRW,"Thunder Bridge Acquisition II, Ltd.",1.125,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/thbrw
NASDAQ:TLRY,TLRY,"Tilray, Inc.",7.95,$992.65M,2018,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/tlry
NASDAQ:TSBK,TSBK,"Timberland Bancorp, Inc.",17.45,$145M,n/a,Finance,Banks,https://old.nasdaq.com/symbol/tsbk
NASDAQ:TIPT,TIPT,Tiptree Inc.,6.02,$206.61M,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/tipt
NASDAQ:TITN,TITN,Titan Machinery Inc.,10.09,$225.15M,2007,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/titn
NASDAQ:TMDI,TMDI,Titan Medical Inc.,0.846,$62.46M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/tmdi
NASDAQ:TTNP,TTNP,"Titan Pharmaceuticals, Inc.",0.3389,$32.42M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/ttnp
NASDAQ:TVTY,TVTY,"Tivity Health, Inc.",11.02,$534.32M,n/a,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/tvty
NASDAQ:TLSA,TLSA,Tiziana Life Sciences plc,5.93,$194.51M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tlsa
NASDAQ:TMUS,TMUS,"T-Mobile US, Inc.",105.2,$130.16B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tmus
NASDAQ:TMUSR,TMUSR,"T-Mobile US, Inc.",0.26,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tmusr
NASDAQ:TNXP,TNXP,Tonix Pharmaceuticals Holding Corp.,0.6019,$32.82M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tnxp
NASDAQ:TOPS,TOPS,TOP Ships Inc.,0.1346,$82.17M,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tops
NASDAQ:TRCH,TRCH,"Torchlight Energy Resources, Inc.",0.35,$32.97M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/trch
NASDAQ:TRMD,TRMD,TORM plc,6.77,$503.24M,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/trmd
NASDAQ:TOTA,TOTA,Tottenham Acquisition I Limited,10.79,$40.04M,2018,Finance,Business Services,https://old.nasdaq.com/symbol/tota
NASDAQ:TOTAR,TOTAR,Tottenham Acquisition I Limited,0.35,n/a,2018,Finance,Business Services,https://old.nasdaq.com/symbol/totar
NASDAQ:TOTAU,TOTAU,Tottenham Acquisition I Limited,10.5,n/a,2018,Finance,Business Services,https://old.nasdaq.com/symbol/totau
NASDAQ:TOTAW,TOTAW,Tottenham Acquisition I Limited,0.135,n/a,2018,Finance,Business Services,https://old.nasdaq.com/symbol/totaw
NASDAQ:TBLT,TBLT,"ToughBuilt Industries, Inc.",0.78,$27.87M,2018,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tblt
NASDAQ:TBLTW,TBLTW,"ToughBuilt Industries, Inc.",0.05,n/a,2018,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tbltw
NASDAQ:TSEM,TSEM,Tower Semiconductor Ltd.,18.53,$1.98B,1994,Technology,Semiconductors,https://old.nasdaq.com/symbol/tsem
NASDAQ:CLUB,CLUB,"Town Sports International Holdings, Inc.",0.4585,$13.62M,2006,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/club
NASDAQ:TOWN,TOWN,Towne Bank,17.75,$1.29B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/town
NASDAQ:TPIC,TPIC,"TPI Composites, Inc.",21.93,$773.32M,2016,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tpic
NASDAQ:TCON,TCON,"TRACON Pharmaceuticals, Inc.",2.05,$11.28M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/tcon
NASDAQ:TSCO,TSCO,Tractor Supply Company,129.98,$15.03B,1994,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/tsco
NASDAQ:TW,TW,Tradeweb Markets Inc.,59.58,$13.46B,2019,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/tw
NASDAQ:TWMC,TWMC,Trans World Entertainment Corp.,6.93,$12.65M,n/a,Consumer Services,Consumer Electronics/Video Chains,https://old.nasdaq.com/symbol/twmc
NASDAQ:TACT,TACT,TransAct Technologies Incorporated,4.91,$37.02M,1996,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/tact
NASDAQ:TRNS,TRNS,"Transcat, Inc.",23.05,$170.31M,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/trns
NASDAQ:TGA,TGA,TransGlobe Energy Corporation,0.56,$40.62M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tga
NASDAQ:TBIO,TBIO,"Translate Bio, Inc.",19.48,$1.23B,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/tbio
NASDAQ:TMDX,TMDX,"TransMedics Group, Inc.",16.78,$358.45M,2019,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/tmdx
NASDAQ:TA,TA,TravelCenters of America Inc.,21.88,$182.01M,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/ta
NASDAQ:TANNI,TANNI,TravelCenters of America Inc.,24.81,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/tanni
NASDAQ:TANNL,TANNL,TravelCenters of America Inc.,23.79,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/tannl
NASDAQ:TANNZ,TANNZ,TravelCenters of America Inc.,24.3,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/tannz
NASDAQ:TZOO,TZOO,Travelzoo,5.91,$66.84M,n/a,Consumer Services,Advertising,https://old.nasdaq.com/symbol/tzoo
NASDAQ:TRMT,TRMT,Tremont Mortgage Trust,3.04,$25.05M,2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/trmt
NASDAQ:TRVN,TRVN,"Trevena, Inc.",1.57,$168.27M,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/trvn
NASDAQ:TRVI,TRVI,"Trevi Therapeutics, Inc.",6.05,$107.9M,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/trvi
NASDAQ:TPCO,TPCO,Tribune Publishing Company,9.88,$361.28M,n/a,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/tpco
NASDAQ:TCDA,TCDA,"Tricida, Inc.",25.75,$1.29B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tcda
NASDAQ:TCBK,TCBK,TriCo Bancshares,27.81,$826.79M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/tcbk
NASDAQ:TDAC,TDAC,Trident Acquisitions Corp.,10.74,$142.03M,2018,Finance,Business Services,https://old.nasdaq.com/symbol/tdac
NASDAQ:TDACU,TDACU,Trident Acquisitions Corp.,10.474,n/a,2018,Finance,Business Services,https://old.nasdaq.com/symbol/tdacu
NASDAQ:TDACW,TDACW,Trident Acquisitions Corp.,0.39,n/a,2018,Finance,Business Services,https://old.nasdaq.com/symbol/tdacw
NASDAQ:TRIL,TRIL,Trillium Therapeutics Inc.,7.87,$656.65M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tril
NASDAQ:TRS,TRS,TriMas Corporation,22.69,$984.96M,2007,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/trs
NASDAQ:TRMB,TRMB,Trimble Inc.,42.37,$10.58B,1990,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/trmb
NASDAQ:TRIB,TRIB,Trinity Biotech plc,2.21,$53.13M,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/trib
NASDAQ:TCOM,TCOM,Trip.com Group Limited,26.01,$15.43B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/tcom
NASDAQ:TRIP,TRIP,"TripAdvisor, Inc.",18.03,$2.42B,n/a,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/trip
NASDAQ:TSC,TSC,"TriState Capital Holdings, Inc.",14.49,$432.4M,2013,Finance,Major Banks,https://old.nasdaq.com/symbol/tsc
NASDAQ:TSCAP,TSCAP,"TriState Capital Holdings, Inc.",23.25,$681.82M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/tscap
NASDAQ:TSCBP,TSCBP,"TriState Capital Holdings, Inc.",23.255,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/tscbp
NASDAQ:TBK,TBK,"Triumph Bancorp, Inc.",22.89,$551.59M,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/tbk
NASDAQ:TBKCP,TBKCP,"Triumph Bancorp, Inc.",24.05,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tbkcp
NASDAQ:TRVG,TRVG,trivago N.V.,1.93,$681.32M,2016,Technology,EDP Services,https://old.nasdaq.com/symbol/trvg
NASDAQ:TRUE,TRUE,"TrueCar, Inc.",2.52,$270.32M,2014,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/true
NASDAQ:TRUP,TRUP,"Trupanion, Inc.",41.79,$1.47B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/trup
NASDAQ:TRST,TRST,TrustCo Bank Corp NY,5.9,$568.95M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/trst
NASDAQ:TRMK,TRMK,Trustmark Corporation,22.78,$1.44B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/trmk
NASDAQ:MEDS,MEDS,"Trxade Group, Inc.",6.21,$47.83M,n/a,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/meds
NASDAQ:TSRI,TSRI,"TSR, Inc.",4.71,$9.24M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/tsri
NASDAQ:TTEC,TTEC,"TTEC Holdings, Inc.",43.73,$2.04B,1996,Technology,Professional Services,https://old.nasdaq.com/symbol/ttec
NASDAQ:TTMI,TTMI,"TTM Technologies, Inc.",10.9,$1.16B,2000,Technology,Electrical Products,https://old.nasdaq.com/symbol/ttmi
NASDAQ:TC,TC,TuanChe Limited,1.575,$119.41M,2018,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/tc
NASDAQ:TCX,TCX,Tucows Inc.,54.87,$579.85M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/tcx
NASDAQ:TOUR,TOUR,Tuniu Corporation,1.19,$146.81M,2014,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/tour
NASDAQ:TPTX,TPTX,"Turning Point Therapeutics, Inc.",63.16,$2.61B,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tptx
NASDAQ:HEAR,HEAR,Turtle Beach Corporation,14.69,$214.07M,n/a,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/hear
NASDAQ:THCB,THCB,Tuscan Holdings Corp.,10.19,$361.61M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/thcb
NASDAQ:THCBU,THCBU,Tuscan Holdings Corp.,10.47,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/thcbu
NASDAQ:THCBW,THCBW,Tuscan Holdings Corp.,0.49,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/thcbw
NASDAQ:THCA,THCA,Tuscan Holdings Corp. II,10,$219.88M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/thca
NASDAQ:THCAU,THCAU,Tuscan Holdings Corp. II,10.1,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/thcau
NASDAQ:THCAW,THCAW,Tuscan Holdings Corp. II,0.44,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/thcaw
NASDAQ:TWIN,TWIN,"Twin Disc, Incorporated",5.33,$71.45M,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/twin
NASDAQ:TWST,TWST,Twist Bioscience Corporation,40.74,$1.81B,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/twst
NASDAQ:TYME,TYME,"Tyme Technologies, Inc.",1.25,$157.15M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tyme
NASDAQ:USCR,USCR,"U S Concrete, Inc.",23.46,$391.13M,n/a,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/uscr
NASDAQ:PRTS,PRTS,"U.S. Auto Parts Network, Inc.",8.64,$358.67M,2007,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/prts
NASDAQ:USEG,USEG,U.S. Energy Corp.,5.78,$8.09M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/useg
NASDAQ:GROW,GROW,"U.S. Global Investors, Inc.",1.915,$28.79M,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/grow
NASDAQ:USAU,USAU,U.S. Gold Corp.,6.61,$19.3M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usau
NASDAQ:USWS,USWS,"U.S. Well Services, Inc.",0.4873,$38.44M,2017,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/usws
NASDAQ:USWSW,USWSW,"U.S. Well Services, Inc.",0.05,n/a,2017,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/uswsw
NASDAQ:UCL,UCL,uCloudlink Group Inc.,16.43,$462.59M,2020,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/ucl
NASDAQ:UFPI,UFPI,"UFP Industries, Inc.",45.72,$2.79B,1993,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/ufpi
NASDAQ:UFPT,UFPT,"UFP Technologies, Inc.",44,$329.25M,1993,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/ufpt
NASDAQ:ULTA,ULTA,"Ulta Beauty, Inc.",189.99,$10.7B,2007,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/ulta
NASDAQ:UCTT,UCTT,"Ultra Clean Holdings, Inc.",21.88,$873.01M,2004,Technology,Semiconductors,https://old.nasdaq.com/symbol/uctt
NASDAQ:RARE,RARE,Ultragenyx Pharmaceutical Inc.,76.58,$4.58B,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rare
NASDAQ:ULBI,ULBI,Ultralife Corporation,6.66,$105.8M,1992,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/ulbi
NASDAQ:UMBF,UMBF,UMB Financial Corporation,47.11,$2.27B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/umbf
NASDAQ:UMPQ,UMPQ,Umpqua Holdings Corporation,9.93,$2.19B,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/umpq
NASDAQ:UNAM,UNAM,Unico American Corporation,5.25,$27.86M,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/unam
NASDAQ:LATN,LATN,Union Acquisition Corp. II,9.95,$248.75M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/latn
NASDAQ:LATNU,LATNU,Union Acquisition Corp. II,10.225,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/latnu
NASDAQ:LATNW,LATNW,Union Acquisition Corp. II,0.35,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/latnw
NASDAQ:UNB,UNB,"Union Bankshares, Inc.",17.71,$79.22M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/unb
NASDAQ:QURE,QURE,uniQure N.V.,46.48,$2.06B,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/qure
NASDAQ:UAL,UAL,"United Airlines Holdings, Inc.",32.89,$9.55B,n/a,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/ual
NASDAQ:UBCP,UBCP,"United Bancorp, Inc.",11.01,$63.08M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ubcp
NASDAQ:UBOH,UBOH,"United Bancshares, Inc.",18,$58.87M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/uboh
NASDAQ:UBSI,UBSI,"United Bankshares, Inc.",25.46,$3.3B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ubsi
NASDAQ:UCBI,UCBI,"United Community Banks, Inc.",18.29,$1.43B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ucbi
NASDAQ:UCBIO,UCBIO,"United Community Banks, Inc.",24.85,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ucbio
NASDAQ:UFCS,UFCS,"United Fire Group, Inc",26.14,$653.92M,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ufcs
NASDAQ:UIHC,UIHC,United Insurance Holdings Corp.,7.65,$328.82M,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/uihc
NASDAQ:UNFI,UNFI,"United Natural Foods, Inc.",17.78,$972.33M,2019,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/unfi
NASDAQ:UBFO,UBFO,United Security Bancshares,7,$118.84M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ubfo
NASDAQ:USLM,USLM,"United States Lime & Minerals, Inc.",83.58,$470.32M,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/uslm
NASDAQ:UTHR,UTHR,United Therapeutics Corporation,119.76,$5.27B,1999,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/uthr
NASDAQ:UG,UG,"United-Guardian, Inc.",15.02,$69.01M,n/a,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ug
NASDAQ:UNIT,UNIT,Uniti Group Inc.,8.9,$1.73B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/unit
NASDAQ:UNTY,UNTY,"Unity Bancorp, Inc.",13.21,$143.77M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/unty
NASDAQ:UBX,UBX,"Unity Biotechnology, Inc.",8.5,$417.72M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ubx
NASDAQ:OLED,OLED,Universal Display Corporation,147.17,$6.93B,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/oled
NASDAQ:UEIC,UEIC,Universal Electronics Inc.,43.74,$608.56M,1993,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/ueic
NASDAQ:ULH,ULH,"Universal Logistics Holdings, Inc.",16.43,$442.28M,n/a,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/ulh
NASDAQ:USAP,USAP,"Universal Stainless & Alloy Products, Inc.",8.7,$76.59M,1994,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/usap
NASDAQ:UVSP,UVSP,Univest Financial Corporation,14.91,$435.18M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/uvsp
NASDAQ:UMRX,UMRX,Unum Therapeutics Inc.,0.4348,$13.55M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/umrx
NASDAQ:TTTN,TTTN,UP Fintech China-U.S. Internet Titans ETF,34.9048,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tttn
NASDAQ:TIGR,TIGR,UP Fintech Holding Limited,4.24,$598.95M,2019,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/tigr
NASDAQ:UPLD,UPLD,"Upland Software, Inc.",32.67,$826.73M,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/upld
NASDAQ:UPWK,UPWK,Upwork Inc.,14.11,$1.62B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/upwk
NASDAQ:UONE,UONE,"Urban One, Inc. ",20.75,$927.56M,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/uone
NASDAQ:UONEK,UONEK,"Urban One, Inc. ",1.75,$78.23M,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/uonek
NASDAQ:URBN,URBN,"Urban Outfitters, Inc.",14.7,$1.44B,1993,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/urbn
NASDAQ:MYT,MYT,"Urban Tea, Inc.",0.5791,$20.95M,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/myt
NASDAQ:URGN,URGN,UroGen Pharma Ltd.,26,$570.31M,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/urgn
NASDAQ:UROV,UROV,Urovant Sciences Ltd.,10.27,$316.31M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/urov
NASDAQ:ECOL,ECOL,"US Ecology, Inc.",31.67,$997.7M,n/a,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/ecol
NASDAQ:ECOLW,ECOLW,"US Ecology, Inc.",4.7,n/a,n/a,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/ecolw
NASDAQ:USAK,USAK,"USA Truck, Inc.",7,$60.81M,1992,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/usak
NASDAQ:USIO,USIO,"Usio, Inc.",2.01,$37.45M,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/usio
NASDAQ:UTMD,UTMD,"Utah Medical Products, Inc.",86.55,$315.25M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/utmd
NASDAQ:UTSI,UTSI,UTStarcom Holdings Corp,1.9,$68.26M,2000,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/utsi
NASDAQ:UXIN,UXIN,Uxin Limited,1.56,$461.56M,2018,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/uxin
NASDAQ:VCNX,VCNX,"Vaccinex, Inc.",3.6,$59.92M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vcnx
NASDAQ:VLY,VLY,Valley National Bancorp,7.19,$2.9B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/vly
NASDAQ:VLYPO,VLYPO,Valley National Bancorp,21.7817,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/vlypo
NASDAQ:VLYPP,VLYPP,Valley National Bancorp,23.99,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/vlypp
NASDAQ:VTEC,VTEC,Valtech SE,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vtec
NASDAQ:VALU,VALU,"Value Line, Inc.",26.8,$257.73M,1983,Finance,Investment Managers,https://old.nasdaq.com/symbol/valu
NASDAQ:VNDA,VNDA,Vanda Pharmaceuticals Inc.,11.15,$608.24M,2006,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vnda
NASDAQ:BBH,BBH,VanEck Vectors Biotech ETF,161.04,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bbh
NASDAQ:ANGL,ANGL,VanEck Vectors Fallen Angel High Yield Bond ETF,28.43,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/angl
NASDAQ:BJK,BJK,VanEck Vectors Gaming ETF,32.77,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bjk
