Symbol,Ending Value,Starting Value,Positions Still Open,Total Positions Closed,Total Won,Total Lost,Strike Rate,Win Streak,Lose Streak,Net Profit or Loss,SQN Score,Max Drawdown %,Pyramid Limit,Total Bars,First Date Recorded,First Date Recorded Meets Requirements
GGG,27301.03,20000,0,49,37,12,75.51,6,3,7301.03,2.72,12.36,1,4359,2004-01-13,True
GGG,34120.41,20000,0,28,22,6,78.57,10,3,14120.41,2.21,21.94,2,4359,2004-01-13,True
EAF,18678.1,20000,0,6,3,3,50.0,2,2,-1321.9,-0.63,14.71,1,697,2018-07-31,False
EAF,17045.53,20000,1,4,1,3,25.0,1,2,-2954.47,-1.47,27.87,2,697,2018-07-31,False
GHM,17841.2,20000,0,32,19,13,59.38,4,3,-2158.8,-0.8,23.56,1,4295,2004-02-04,True
GHM,27601.239999999998,20000,0,23,13,10,56.52,3,2,7601.24,0.52,28.12,2,4295,2004-02-04,True
GHC,324653.92,20000,0,15,11,4,73.33,3,2,304653.92,1.04,9.55,1,2083,2008-09-05,False
GHC,673829.83,20000,1,8,6,2,75.0,4,2,653829.83,1.07,9.85,2,2083,2008-09-05,False
GRAM,17014.63,20000,1,8,4,4,50.0,4,3,-2985.37,-1.16,19.82,1,1807,2013-11-01,False
GRAM,12985.42,20000,1,6,1,5,16.67,1,4,-7014.58,-2.35,39.97,2,1807,2013-11-01,False
GVA,25077.54,20000,0,40,32,8,80.0,13,2,5077.54,1.8,12.49,1,4359,2004-01-13,True
GVA,29655.03,20000,0,25,17,8,68.0,8,3,9655.03,1.65,16.26,2,4359,2004-01-13,True
GPMT,20651.01,20000,0,8,6,2,75.0,5,1,651.01,1.24,15.81,1,903,2017-10-04,False
GPMT,17836.94,20000,0,4,2,2,50.0,2,2,-2163.06,-0.66,35.92,2,903,2017-10-04,False
GRP.U,22510.15,20000,0,19,16,3,84.21,7,1,2510.15,3.41,3.82,1,2013,2013-04-18,False
GRP.U,28099.08,20000,0,13,13,0,100.0,13,0,8099.08,3.36,4.47,2,2013,2013-04-18,False
GPK,22553.45,20000,0,37,27,10,72.97,8,3,2553.45,0.7,27.33,1,4359,2004-01-13,True
GPK,32940.05,20000,0,23,15,8,65.22,6,3,12940.05,1.91,29.1,2,4359,2004-01-13,True
GTN,10062.18,20000,1,38,21,17,55.26,3,3,-9937.82,-1.75,56.54,1,4359,2004-01-13,True
GTN,18308.28,20000,1,25,11,14,44.0,2,2,-1691.72,-0.13,61.23,2,4359,2004-01-13,True
GTN.A,19114.72,20000,0,25,17,8,68.0,8,2,-885.28,-0.17,25.06,1,3250,2004-01-14,True
GTN.A,38105.93,20000,0,16,9,7,56.25,2,2,18105.93,1.04,48.36,2,3250,2004-01-14,True
AJX,20264.55,20000,0,7,5,2,71.43,3,2,264.55,1.17,9.82,1,1497,2015-05-28,False
AJX,17867.41,20000,0,4,2,2,50.0,2,2,-2132.59,-1.42,31.35,2,1497,2015-05-28,False
AJXA,19908.54,20000,0,5,2,3,40.0,1,1,-91.46,-0.39,5.43,1,864,2017-08-24,False
AJXA,20022.81,20000,1,3,1,2,33.33,1,2,22.81,0.06,5.69,2,864,2017-08-24,False
GWB,22736.84,20000,0,16,11,5,68.75,4,1,2736.84,1.54,9.64,1,1580,2015-01-28,False
GWB,20809.06,20000,1,9,6,3,66.67,3,1,809.06,0.32,12.85,2,1580,2015-01-28,False
GDOT,28620.9,20000,1,23,16,7,69.57,7,2,8620.9,2.79,9.19,1,2646,2010-11-01,False
GDOT,30789.89,20000,1,12,8,4,66.67,4,2,10789.89,1.57,16.99,2,2646,2010-11-01,False
GBX,25221.62,20000,0,39,30,9,76.92,8,2,5221.62,0.87,30.88,1,4359,2004-01-13,True
GBX,29492.760000000002,20000,0,24,17,7,70.83,4,2,9492.76,0.88,48.69,2,4359,2004-01-13,True
GHL,17556.11,20000,0,38,23,15,60.53,7,3,-2443.89,-0.6,30.67,1,4209,2004-08-18,True
GHL,14708.630000000001,20000,0,24,16,8,66.67,4,3,-5291.37,-0.82,58.33,2,4209,2004-08-18,True
GHG,18865.57,20000,0,7,5,2,71.43,5,1,-1134.43,-0.73,11.56,1,713,2018-07-09,False
GHG,19157.68,20000,0,4,1,3,25.0,1,2,-842.32,-0.98,10.99,2,713,2018-07-09,False
GEF,22774.64,20000,0,45,32,13,71.11,7,2,2774.64,0.88,12.68,1,4359,2004-01-13,True
GEF,25199.17,20000,0,28,19,9,67.86,13,4,5199.17,1.17,20.07,2,4359,2004-01-13,True
GEF.B,23959.66,20000,1,42,34,8,80.95,10,2,3959.66,1.71,13.71,1,4199,2004-02-18,True
GEF.B,27670.14,20000,1,24,15,9,62.5,5,2,7670.14,1.4,17.54,2,4199,2004-02-18,True
GFF,24748.46,20000,0,43,31,12,72.09,7,2,4748.46,1.49,15.98,1,4359,2004-01-13,True
GFF,33061.229999999996,20000,0,26,20,6,76.92,6,2,13061.23,1.81,24.57,2,4359,2004-01-13,True
GPI,25672.03,20000,0,35,26,9,74.29,11,2,5672.03,1.51,15.94,1,4359,2004-01-13,True
GPI,35785.93,20000,0,21,15,6,71.43,6,1,15785.93,2.34,25.19,2,4359,2004-01-13,True
GRUB,25350.36,20000,0,17,11,6,64.71,5,1,5350.36,1.65,15.03,1,1714,2014-07-17,False
GRUB,25608.79,20000,0,11,7,4,63.64,4,2,5608.79,1.01,20.59,2,1714,2014-07-17,False
PAC,21779.86,20000,0,38,29,9,76.32,11,2,1779.86,0.53,13.99,1,3747,2006-06-07,False
PAC,24893.05,20000,0,23,16,7,69.57,6,2,4893.05,0.68,27.5,2,3747,2006-06-07,False
ASR,22664.36,20000,0,48,33,15,68.75,11,3,2664.36,0.91,13.14,1,4359,2004-01-13,True
ASR,30012.43,20000,1,30,20,10,66.67,9,2,10012.43,1.6,26.78,2,4359,2004-01-13,True
AVAL,18927.28,20000,0,12,8,4,66.67,4,2,-1072.72,-0.72,10.71,1,1596,2015-01-05,False
AVAL,17744.66,20000,0,7,5,2,71.43,3,1,-2255.34,-0.87,22.47,2,1596,2015-01-05,False
SUPV,19320.01,20000,1,9,5,4,55.56,2,2,-679.99,-0.12,28.2,1,1179,2016-08-30,False
SUPV,17408.29,20000,1,6,2,4,33.33,1,2,-2591.71,-0.33,56.31,2,1179,2016-08-30,False
TV,23164.66,20000,0,41,27,14,65.85,7,3,3164.66,0.85,12.33,1,4359,2004-01-13,True
TV,23560.33,20000,1,26,15,11,57.69,3,3,3560.33,0.63,18.67,2,4359,2004-01-13,True
GSX,37469.45,20000,0,22,14,8,63.64,4,2,17469.45,2.16,12.71,1,2524,2005-03-18,True
GSX,41450.009999999995,20000,1,14,9,5,64.29,4,1,21450.01,1.44,17.2,2,2524,2005-03-18,True
GTT,20780.65,20000,1,17,13,4,76.47,7,2,780.65,0.34,17.64,1,1909,2013-10-07,False
GTT,22698.12,20000,1,11,7,4,63.64,4,3,2698.12,0.52,25.21,2,1909,2013-10-07,False
GES,25433.83,20000,0,46,29,17,63.04,7,3,5433.83,0.89,18.86,1,4359,2004-01-13,True
GES,27313.09,20000,1,24,12,12,50.0,3,2,7313.09,0.64,32.66,2,4359,2004-01-13,True
GGM,20863.29,20000,0,22,14,8,63.64,6,2,863.29,1.51,4.18,1,1909,2013-10-07,False
GGM,19095.89,20000,1,12,8,4,66.67,6,2,-904.11,-0.67,12.12,2,1909,2013-10-07,False
GPM,25572.32,20000,0,43,29,14,67.44,8,3,5572.32,0.44,35.82,1,4093,2004-01-13,True
GPM,28112.68,20000,0,25,12,13,48.0,3,5,8112.68,0.52,39.03,2,4093,2004-01-13,True
GOF,17749.09,20000,0,24,13,11,54.17,3,3,-2250.91,-1.12,14.24,1,3398,2007-11-06,False
GOF,17147.16,20000,0,14,6,8,42.86,3,2,-2852.84,-0.89,23.47,2,3398,2007-11-06,False
GBAB,21237.52,20000,0,24,19,5,79.17,9,2,1237.52,1.93,6.7,1,2578,2011-02-08,False
GBAB,21574.66,20000,0,14,9,5,64.29,3,2,1574.66,1.05,13.5,2,2578,2011-02-08,False
GWRE,20803.84,20000,0,26,18,8,69.23,7,3,803.84,0.36,8.52,1,2265,2012-05-07,False
GWRE,26715.34,20000,1,15,11,4,73.33,5,2,6715.34,1.9,10.73,2,2265,2012-05-07,False
HRB,20162.72,20000,0,41,25,16,60.98,4,2,162.72,0.05,13.92,1,4359,2004-01-13,True
HRB,16757.91,20000,1,25,14,11,56.0,4,3,-3242.09,-0.58,36.44,2,4359,2004-01-13,True
FUL,20379.71,20000,1,40,28,12,70.0,8,3,379.71,0.12,15.63,1,4359,2004-01-13,True
FUL,19438.55,20000,1,23,15,8,65.22,4,2,-561.45,-0.12,28.81,2,4359,2004-01-13,True
HAE,22961.44,20000,0,34,27,7,79.41,7,3,2961.44,1.35,11.45,1,4359,2004-01-13,True
HAE,27010.96,20000,1,19,12,7,63.16,5,2,7010.96,1.24,19.2,2,4359,2004-01-13,True
HAL,16482.0,20000,0,38,24,14,63.16,4,2,-3518.0,-0.77,24.32,1,4359,2004-01-13,True
HAL,9551.29,20000,0,27,15,12,55.56,5,2,-10448.71,-1.5,59.55,2,4359,2004-01-13,True
HBB,22259.12,20000,1,6,4,2,66.67,2,1,2259.12,1.15,10.17,1,834,2018-01-12,False
HBB,18797.43,20000,1,3,1,2,33.33,1,1,-1202.57,-0.75,23.47,2,834,2018-01-12,False
HBI,22531.77,20000,0,35,25,10,71.43,6,3,2531.77,0.49,22.24,1,3621,2006-12-15,False
HBI,31291.59,20000,0,23,17,6,73.91,11,2,11291.59,0.92,29.52,2,3621,2006-12-15,False
HNGR,19303.55,20000,1,4,2,2,50.0,2,2,-696.45,-0.36,12.99,1,596,2018-12-24,False
HNGR,20790.86,20000,1,3,2,1,66.67,1,1,790.86,0.29,13.27,2,596,2018-12-24,False
HASI,23534.05,20000,0,19,15,4,78.95,7,1,3534.05,1.63,9.05,1,1957,2013-07-30,False
HASI,21514.65,20000,1,10,7,3,70.0,5,3,1514.65,0.53,22.03,2,1957,2013-07-30,False
HOG,30142.65,20000,0,40,31,9,77.5,11,3,10142.65,2.81,7.95,1,3636,2006-11-24,False
HOG,36736.42,20000,0,23,17,6,73.91,6,1,16736.42,1.99,18.74,2,3636,2006-11-24,False
HMY,26026.010000000002,20000,1,48,32,16,66.67,7,2,6026.01,0.98,24.72,1,4359,2004-01-13,True
HMY,17565.65,20000,1,28,15,13,53.57,6,4,-2434.35,-0.24,64.88,2,4359,2004-01-13,True
HSC,21330.0,20000,0,38,26,12,68.42,5,3,1330.0,0.39,21.72,1,4359,2004-01-13,True
HSC,23511.19,20000,1,22,14,8,63.64,3,2,3511.19,0.48,32.21,2,4359,2004-01-13,True
HGH,19897.08,20000,1,14,8,6,57.14,3,2,-102.92,-0.19,3.09,1,2202,2012-08-06,False
HGH,20037.01,20000,1,8,6,2,75.0,3,1,37.01,0.05,6.51,2,2202,2012-08-06,False
HIG,24213.75,20000,0,42,29,13,69.05,6,2,4213.75,1.19,20.35,1,4359,2004-01-13,True
HIG,28548.2,20000,0,26,18,8,69.23,7,3,8548.2,0.84,44.75,2,4359,2004-01-13,True
HVT,22982.75,20000,0,32,22,10,68.75,5,2,2982.75,1.18,13.27,1,4359,2004-01-13,True
HVT,23426.53,20000,0,19,11,8,57.89,3,3,3426.53,0.42,36.06,2,4359,2004-01-13,True
HVT.A,23252.54,20000,0,25,18,7,72.0,7,2,3252.54,1.09,13.35,1,2421,2004-01-26,True
HVT.A,28916.47,20000,0,15,10,5,66.67,6,1,8916.47,1.19,22.32,2,2421,2004-01-26,True
HE,20559.57,20000,1,42,28,14,66.67,7,2,559.57,0.24,11.28,1,4359,2004-01-13,True
HE,25053.92,20000,1,27,17,10,62.96,8,2,5053.92,1.5,13.75,2,4359,2004-01-13,True
HCHC,19813.0,20000,1,12,7,5,58.33,3,4,-187.0,-0.04,27.63,1,1529,2015-04-13,False
HCHC,19395.43,20000,1,7,4,3,57.14,2,2,-604.57,-0.13,25.3,2,1529,2015-04-13,False
HCA,22917.04,20000,0,34,25,9,73.53,9,3,2917.04,1.15,16.55,1,3277,2004-01-13,True
HCA,26650.57,20000,0,20,16,4,80.0,9,2,6650.57,1.33,31.61,2,3277,2004-01-13,True
HCI,23909.6,20000,0,20,14,6,70.0,7,3,3909.6,1.67,8.94,1,2074,2013-02-11,False
HCI,25969.84,20000,0,12,7,5,58.33,3,2,5969.84,1.42,17.12,2,2074,2013-02-11,False
HDB,25646.57,20000,0,40,28,12,70.0,7,3,5646.57,1.85,15.39,1,4359,2004-01-13,True
HDB,38349.619999999995,20000,0,25,19,6,76.0,7,2,18349.62,2.56,24.63,2,4359,2004-01-13,True
HR,23153.87,20000,1,45,33,12,73.33,9,2,3153.87,1.31,7.69,1,4359,2004-01-13,True
HR,20596.65,20000,1,24,16,8,66.67,6,2,596.65,0.16,22.51,2,4359,2004-01-13,True
HTA,20802.82,20000,0,21,15,6,71.43,6,3,802.82,0.57,8.32,1,2173,2012-09-17,False
HTA,18737.7,20000,1,11,4,7,36.36,2,3,-1262.3,-0.62,16.69,2,2173,2012-09-17,False
PEAK,17321.61,20000,1,8,3,5,37.5,1,2,-2678.39,-1.46,20.06,1,1442,2004-01-14,True
PEAK,14771.26,20000,1,4,0,4,0.0,0,4,-5228.74,-3.39,36.2,2,1442,2004-01-14,True
HL,19165.64,20000,0,39,24,15,61.54,8,3,-834.36,-0.15,28.43,1,4359,2004-01-13,True
HL,16369.18,20000,0,23,12,11,52.17,4,4,-3630.82,-0.31,55.53,2,4359,2004-01-13,True
HEI,26401.11,20000,0,45,34,11,75.56,5,2,6401.11,2.3,9.67,1,4359,2004-01-13,True
HEI,38643.9,20000,0,26,20,6,76.92,5,1,18643.9,2.74,12.94,2,4359,2004-01-13,True
HEI.A,29211.39,20000,0,49,38,11,77.55,12,2,9211.39,3.68,8.43,1,4359,2004-01-13,True
HEI.A,35584.13,20000,0,29,21,8,72.41,6,2,15584.13,3.72,11.37,2,4359,2004-01-13,True
HLX,21784.13,20000,0,41,26,15,63.41,6,4,1784.13,0.37,32.14,1,3656,2006-10-26,False
HLX,23456.05,20000,0,28,14,14,50.0,4,3,3456.05,0.37,37.19,2,3656,2006-10-26,False
HP,21233.43,20000,0,36,21,15,58.33,5,3,1233.43,0.32,17.16,1,4359,2004-01-13,True
HP,23203.510000000002,20000,1,21,7,14,33.33,2,5,3203.51,0.35,38.37,2,4359,2004-01-13,True
HLF,23144.85,20000,1,31,20,11,64.52,6,3,3144.85,1.1,18.19,1,4054,2005-03-31,True
HLF,31485.8,20000,1,19,12,7,63.16,4,2,11485.8,1.48,21.09,2,4054,2005-03-31,True
HRI,20906.44,20000,0,12,9,3,75.0,4,1,906.44,0.28,17.25,1,1149,2016-10-12,False
HRI,19707.67,20000,1,7,3,4,42.86,2,2,-292.33,-0.05,33.58,2,1149,2016-10-12,False
HCXY,20499.97,20000,1,3,3,0,100.0,3,0,499.97,2.09,3.43,1,558,2019-01-10,False
HCXY,20338.66,20000,1,1,1,0,100.0,1,0,338.66,0,3.45,2,558,2019-01-10,False
HCXZ,19697.73,20000,1,5,2,3,40.0,2,2,-302.27,-0.74,8.24,1,683,2018-08-14,False
HCXZ,20347.77,20000,1,2,1,1,50.0,1,1,347.77,0.96,8.15,2,683,2018-08-14,False
HTGC,18210.03,20000,0,30,16,14,53.33,4,4,-1789.97,-0.71,18.65,1,3933,2005-09-20,True
HTGC,22901.47,20000,0,21,12,9,57.14,5,2,2901.47,0.68,18.32,2,3933,2005-09-20,True
HRTG,19511.23,20000,0,12,8,4,66.67,6,2,-488.77,-0.35,13.55,1,1680,2014-09-04,False
HRTG,20593.56,20000,0,8,4,4,50.0,4,4,593.56,0.36,18.76,2,1680,2014-09-04,False
HT,22186.98,20000,1,39,23,16,58.97,5,3,2186.98,0.5,21.52,1,4359,2004-01-13,True
HT,17406.83,20000,1,24,13,11,54.17,5,3,-2593.17,-0.31,53.38,2,4359,2004-01-13,True
HSY,20669.22,20000,0,37,28,9,75.68,8,2,669.22,0.37,10.37,1,4359,2004-01-13,True
HSY,21815.96,20000,0,23,14,9,60.87,4,3,1815.96,0.45,17.88,2,4359,2004-01-13,True
HES,17866.04,20000,0,39,21,18,53.85,3,3,-2133.96,-0.49,32.06,1,3704,2006-08-18,False
HES,18123.77,20000,0,26,13,13,50.0,4,5,-1876.23,-0.25,47.77,2,3704,2006-08-18,False
HESM,22534.739999999998,20000,0,8,7,1,87.5,6,1,2534.74,1.38,7.98,1,958,2017-07-18,False
HESM,23246.739999999998,20000,0,5,4,1,80.0,3,1,3246.74,1.31,12.85,2,958,2017-07-18,False
HPE,22382.77,20000,0,11,9,2,81.82,7,2,2382.77,1.46,6.41,1,1316,2016-02-16,False
HPE,19064.31,20000,1,6,3,3,50.0,2,2,-935.69,-0.42,17.52,2,1316,2016-02-16,False
HXL,26034.69,20000,1,48,35,13,72.92,9,2,6034.69,2.34,10.18,1,4359,2004-01-13,True
HXL,25622.44,20000,1,26,17,9,65.38,8,3,5622.44,1.04,25.55,2,4359,2004-01-13,True
HEXO,14689.720000000001,20000,0,2,0,2,0.0,0,2,-5310.28,-4.96,30.16,1,506,2019-05-06,False
HEXO,9424.37,20000,0,2,0,2,0.0,0,2,-10575.63,-4.72,60.95,2,506,2019-05-06,False
PCF,23214.07,20000,0,29,22,7,75.86,8,2,3214.07,1.83,4.49,1,4359,2004-01-13,True
PCF,24182.96,20000,0,17,13,4,76.47,3,1,4182.96,1.66,6.72,2,4359,2004-01-13,True
HGLB,17804.09,20000,0,3,0,3,0.0,0,3,-2195.91,-1.57,14.51,1,488,2019-05-31,False
HGLB,18133.67,20000,1,1,0,1,0.0,0,1,-1866.33,0,14.53,2,488,2019-05-31,False
HFRO,20083.66,20000,0,4,2,2,50.0,1,1,83.66,0.1,5.38,1,809,2018-02-20,False
HFRO,19999.72,20000,0,2,1,1,50.0,1,1,-0.28,-0.0,5.38,2,809,2018-02-20,False
HPR,21113.0,20000,1,3,2,1,66.67,2,1,1113.0,1.07,18.54,1,718,2018-06-29,False
HPR,16819.0,20000,1,2,0,2,0.0,0,2,-3181.0,-10.58,35.39,2,718,2018-06-29,False
HIW,24745.94,20000,0,47,31,16,65.96,8,3,4745.94,2.04,8.88,1,4359,2004-01-13,True
HIW,25400.34,20000,0,27,19,8,70.37,12,3,5400.34,1.2,17.0,2,4359,2004-01-13,True
HIL,15096.8,20000,0,24,16,8,66.67,4,2,-4903.2,-1.12,27.04,1,3208,2008-06-04,False
HIL,15456.869999999999,20000,0,15,7,8,46.67,4,3,-4543.13,-1.15,29.27,2,3208,2008-06-04,False
HI,20894.96,20000,0,28,16,12,57.14,6,3,894.96,0.4,18.6,1,3228,2008-07-11,False
HI,20266.3,20000,1,17,9,8,52.94,3,3,266.3,0.06,31.54,2,3228,2008-07-11,False
HRC,26093.08,20000,0,29,23,6,79.31,7,2,6093.08,4.66,3.42,1,3228,2008-07-11,False
HRC,29738.53,20000,1,16,14,2,87.5,5,1,9738.53,3.71,7.39,2,3228,2008-07-11,False
HTH,18008.13,20000,0,31,17,14,54.84,5,4,-1991.87,-1.02,21.2,1,3395,2007-11-09,False
HTH,15302.8,20000,1,19,9,10,47.37,3,3,-4697.2,-1.22,34.03,2,3395,2007-11-09,False
HGV,23189.1,20000,0,12,7,5,58.33,5,3,3189.1,2.07,3.95,1,1021,2017-04-18,False
HGV,20823.53,20000,1,8,5,3,62.5,3,2,823.53,0.28,15.19,2,1021,2017-04-18,False
HLT,23964.91,20000,1,27,20,7,74.07,7,2,3964.91,2.47,4.19,1,2815,2004-01-13,True
HLT,25049.72,20000,1,16,13,3,81.25,9,2,5049.72,1.06,24.95,2,2815,2004-01-13,True
HNI,22282.2,20000,1,40,28,12,70.0,5,2,2282.2,0.54,18.91,1,4359,2004-01-13,True
HNI,29132.690000000002,20000,1,23,13,10,56.52,6,3,9132.69,1.01,20.71,2,4359,2004-01-13,True
HMLP,21177.76,20000,0,12,6,6,50.0,3,3,1177.76,0.71,11.96,1,1628,2014-11-17,False
HMLP,23260.48,20000,0,9,6,3,66.67,3,2,3260.48,1.71,15.66,2,1628,2014-11-17,False
HEP,23950.3,20000,0,36,26,10,72.22,6,2,3950.3,1.24,14.96,1,4167,2004-10-18,True
HEP,26964.1,20000,0,22,14,8,63.64,3,3,6964.1,1.53,17.7,2,4167,2004-10-18,True
HFC,21042.04,20000,0,22,15,7,68.18,7,2,1042.04,0.34,16.44,1,2407,2011-10-12,False
HFC,32087.370000000003,20000,0,14,11,3,78.57,6,1,12087.37,1.52,12.93,2,2407,2011-10-12,False
HD,23541.09,20000,1,42,33,9,78.57,12,1,3541.09,2.51,10.31,1,4359,2004-01-13,True
HD,34185.83,20000,1,27,21,6,77.78,13,2,14185.83,2.92,11.75,2,4359,2004-01-13,True
HMC,26384.45,20000,0,45,29,16,64.44,7,3,6384.45,1.25,9.68,1,4359,2004-01-13,True
HMC,36051.83,20000,0,29,17,12,58.62,3,3,16051.83,1.36,13.47,2,4359,2004-01-13,True
HON,26135.68,20000,0,45,36,9,80.0,11,2,6135.68,4.5,4.31,1,4359,2004-01-13,True
HON,32536.190000000002,20000,1,27,22,5,81.48,12,1,12536.19,3.03,12.94,2,4359,2004-01-13,True
HMN,24231.25,20000,0,40,25,15,62.5,5,2,4231.25,2.06,6.62,1,4359,2004-01-13,True
HMN,30706.510000000002,20000,1,23,19,4,82.61,6,1,10706.51,2.46,10.66,2,4359,2004-01-13,True
HZN,22903.489999999998,20000,0,11,9,2,81.82,4,1,2903.49,0.98,13.71,1,1402,2015-10-12,False
HZN,19466.93,20000,1,5,2,3,40.0,2,3,-533.07,-0.14,25.76,2,1402,2015-10-12,False
HTFA,19461.84,20000,0,4,1,3,25.0,1,3,-538.16,-1.04,10.93,1,691,2018-01-24,False
HTFA,20038.18,20000,0,3,2,1,66.67,2,1,38.18,0.3,10.66,2,691,2018-01-24,False
HRL,22105.92,20000,0,36,25,11,69.44,6,2,2105.92,1.49,9.29,1,4359,2004-01-13,True
HRL,26999.25,20000,1,22,18,4,81.82,5,2,6999.25,1.87,18.72,2,4359,2004-01-13,True
HST,24633.16,20000,1,37,29,8,78.38,7,2,4633.16,2.43,6.37,1,3719,2006-07-28,False
HST,26880.54,20000,1,22,19,3,86.36,10,1,6880.54,1.21,21.19,2,3719,2006-07-28,False
HLI,23997.65,20000,0,14,10,4,71.43,6,2,3997.65,3.84,3.71,1,1372,2015-11-23,False
HLI,28082.55,20000,1,9,7,2,77.78,4,1,8082.55,2.76,5.13,2,1372,2015-11-23,False
HOV,17459.11,20000,1,37,18,19,48.65,4,6,-2540.89,-0.42,40.72,1,4359,2004-01-13,True
HOV,7065.1,20000,1,21,7,14,33.33,2,5,-12934.9,-1.28,77.81,2,4359,2004-01-13,True
HHC,21642.7,20000,0,27,19,8,70.37,9,4,1642.7,0.7,11.22,1,2568,2011-02-23,False
HHC,23277.23,20000,1,16,9,7,56.25,5,3,3277.23,0.56,21.34,2,2568,2011-02-23,False
HWM,20211.7,20000,0,1,1,0,100.0,1,0,211.7,0,1.25,1,206,2020-07-14,False
HWM,20175.95,20000,0,1,1,0,100.0,1,0,175.95,0,2.43,2,206,2020-07-14,False
HPQ,20908.49,20000,0,38,24,14,63.16,6,3,908.49,0.4,16.21,1,4359,2004-01-13,True
HPQ,15537.880000000001,20000,1,23,14,9,60.87,5,3,-4462.12,-0.88,41.7,2,4359,2004-01-13,True
HSBC,19320.38,20000,0,19,13,6,68.42,4,2,-679.62,-0.54,6.98,1,1809,2014-03-03,False
HSBC,18811.43,20000,1,11,7,4,63.64,4,2,-1188.57,-0.69,13.22,2,1809,2014-03-03,False
HMI,21981.11,20000,1,5,3,2,60.0,1,1,1981.11,1.0,9.37,1,745,2018-05-22,False
HMI,19664.47,20000,1,3,1,2,33.33,1,2,-335.53,-0.13,32.77,2,745,2018-05-22,False
HNP,20590.54,20000,0,33,20,13,60.61,5,5,590.54,0.26,13.3,1,4352,2004-01-13,True
HNP,17471.09,20000,0,20,12,8,60.0,6,3,-2528.91,-0.65,33.25,2,4352,2004-01-13,True
HUBB,20916.76,20000,0,12,8,4,66.67,2,2,916.76,0.85,8.95,1,1279,2016-04-08,False
HUBB,23146.4,20000,0,8,5,3,62.5,2,1,3146.4,1.94,8.48,2,1279,2016-04-08,False
HUBS,26395.02,20000,0,13,12,1,92.31,10,1,6395.02,5.12,4.47,1,1584,2015-01-22,False
HUBS,29856.02,20000,1,7,7,0,100.0,7,0,9856.02,5.51,9.39,2,1584,2015-01-22,False
HBM,13090.49,20000,0,16,8,8,50.0,3,2,-6909.51,-1.67,51.38,1,2580,2011-02-04,False
HBM,8930.17,20000,1,9,4,5,44.44,1,2,-11069.83,-2.06,68.86,2,2580,2011-02-04,False
HUD,21506.32,20000,0,6,4,2,66.67,3,2,1506.32,1.6,7.52,1,713,2018-05-15,False
HUD,19466.47,20000,1,3,1,2,33.33,1,2,-533.53,-0.64,16.17,2,713,2018-05-15,False
HPP,21983.12,20000,0,25,20,5,80.0,9,2,1983.12,1.12,13.04,1,2665,2010-10-05,False
HPP,23654.6,20000,0,15,11,4,73.33,5,2,3654.6,0.89,24.8,2,2665,2010-10-05,False
HUM,27531.29,20000,0,45,37,8,82.22,19,3,7531.29,4.02,6.16,1,4359,2004-01-13,True
HUM,40924.21,20000,1,26,20,6,76.92,8,1,20924.21,3.57,14.18,2,4359,2004-01-13,True
HCFT,22601.31,20000,0,6,4,2,66.67,3,1,2601.31,2.09,8.43,1,651,2018-09-07,False
HCFT,23748.47,20000,1,3,2,1,66.67,1,1,3748.47,1.17,8.43,2,651,2018-09-07,False
HII,21867.49,20000,0,17,13,4,76.47,8,2,1867.49,1.58,5.21,1,2471,2011-07-13,False
HII,21289.41,20000,1,10,6,4,60.0,5,3,1289.41,1.1,14.97,2,2471,2011-07-13,False
HUN,18812.53,20000,0,38,25,13,65.79,7,3,-1187.47,-0.23,23.44,1,4015,2005-05-25,True
HUN,19782.53,20000,1,23,11,12,47.83,4,3,-217.47,-0.03,36.25,2,4015,2005-05-25,True
HUYA,20902.46,20000,1,4,3,1,75.0,3,1,902.46,0.94,10.29,1,681,2018-08-22,False
HUYA,20740.39,20000,1,2,1,1,50.0,1,1,740.39,0.51,17.2,2,681,2018-08-22,False
H,22677.63,20000,0,30,23,7,76.67,8,1,2677.63,0.99,13.74,1,2995,2006-11-09,False
H,25177.19,20000,0,19,14,5,73.68,4,1,5177.19,1.24,17.35,2,2995,2006-11-09,False
HY,21204.87,20000,0,18,14,4,77.78,7,2,1204.87,0.48,10.13,1,2092,2013-01-15,False
HY,17768.92,20000,0,9,4,5,44.44,3,3,-2231.08,-0.53,29.74,2,2092,2013-01-15,False
IAA,20938.73,20000,1,5,4,1,80.0,3,1,938.73,0.68,10.56,1,397,2019-10-09,False
IAA,21862.73,20000,1,2,1,1,50.0,1,1,1862.73,0.73,10.68,2,397,2019-10-09,False
IAG,27584.260000000002,20000,1,41,25,16,60.98,5,2,7584.26,1.3,17.67,1,4359,2004-01-13,True
IAG,31489.059999999998,20000,1,26,17,9,65.38,5,2,11489.06,1.07,32.65,2,4359,2004-01-13,True
IBN,27634.88,20000,0,44,30,14,68.18,7,3,7634.88,2.45,13.88,1,4359,2004-01-13,True
IBN,41652.6,20000,0,28,17,11,60.71,5,3,21652.6,3.05,19.47,2,4359,2004-01-13,True
ICL,20585.23,20000,0,14,8,6,57.14,4,4,585.23,0.38,11.8,1,1595,2015-01-06,False
ICL,20039.45,20000,1,7,3,4,42.86,2,2,39.45,0.01,18.97,2,1595,2015-01-06,False
IDA,24234.260000000002,20000,0,46,35,11,76.09,9,3,4234.26,3.02,6.79,1,4359,2004-01-13,True
