Symbol,Ending Value,Starting Value,Positions Still Open,Total Positions Closed,Total Won,Total Lost,Strike Rate,Win Streak,Lose Streak,Net Profit or Loss,SQN Score,Max Drawdown %,Pyramid Limit,Total Bars,First Date Recorded,First Date Recorded Meets Requirements
MRIN,17394.96,20000,0,12,5,7,41.67,2,2,-2605.04,-1.24,28.1,1,1974,2013-07-03,False
MRIN,16930.29,20000,0,8,3,5,37.5,3,5,-3069.71,-0.81,32.76,2,1974,2013-07-03,False
MARPS,18941.98,20000,0,25,13,12,52.0,6,3,-1058.02,-0.29,22.8,1,4176,2004-01-16,True
MARPS,18059.8,20000,0,16,8,8,50.0,3,3,-1940.2,-0.35,37.09,2,4176,2004-01-16,True
MRNS,22999.56,20000,1,11,7,4,63.64,3,2,2999.56,1.34,10.3,1,1799,2004-01-13,True
MRNS,16016.16,20000,1,5,2,3,40.0,2,3,-3983.84,-1.84,37.78,2,1799,2004-01-13,True
MRKR,16705.7,20000,0,2,0,2,0.0,0,2,-3294.3,-2.22,21.0,1,570,2019-02-01,False
MRKR,16371.68,20000,0,2,0,2,0.0,0,2,-3628.32,-2.9,27.53,2,570,2019-02-01,False
MKTX,22848.58,20000,0,40,30,10,75.0,8,2,2848.58,0.91,21.16,1,4082,2005-02-17,True
MKTX,25442.11,20000,0,24,16,8,66.67,6,3,5442.11,0.83,44.51,2,4082,2005-02-17,True
MRLN,24704.510000000002,20000,0,36,28,8,77.78,18,2,4704.51,1.73,19.06,1,4326,2004-02-26,True
MRLN,26344.93,20000,1,21,15,6,71.43,8,2,6344.93,0.76,31.02,2,4326,2004-02-26,True
MAR,23434.41,20000,0,45,33,12,73.33,7,2,3434.41,0.88,15.79,1,4359,2004-01-13,True
MAR,28106.510000000002,20000,0,27,20,7,74.07,10,1,8106.51,1.23,31.09,2,4359,2004-01-13,True
MBII,22582.239999999998,20000,0,7,3,4,42.86,2,2,2582.24,0.32,29.1,1,1883,2013-11-12,False
MBII,20069.96,20000,0,6,2,4,33.33,1,2,69.96,0.01,39.94,2,1883,2013-11-12,False
MRTN,26661.88,20000,0,48,37,11,77.08,6,2,6661.88,2.35,9.64,1,4359,2004-01-13,True
MRTN,33974.03,20000,0,27,19,8,70.37,4,2,13974.03,2.54,18.13,2,4359,2004-01-13,True
MMLP,19434.67,20000,0,33,20,13,60.61,9,3,-565.33,-0.18,28.28,1,4359,2004-01-13,True
MMLP,17168.72,20000,0,21,12,9,57.14,9,6,-2831.28,-0.64,42.94,2,4359,2004-01-13,True
MRVL,19298.23,20000,0,44,29,15,65.91,7,5,-701.77,-0.15,27.91,1,4359,2004-01-13,True
MRVL,19278.56,20000,1,23,13,10,56.52,3,3,-721.44,-0.08,43.04,2,4359,2004-01-13,True
MASI,18968.25,20000,0,27,17,10,62.96,6,2,-1031.75,-0.47,18.01,1,3390,2007-11-16,False
MASI,27473.79,20000,0,19,10,9,52.63,3,2,7473.79,1.35,20.31,2,3390,2007-11-16,False
MCFT,20088.43,20000,0,9,7,2,77.78,4,2,88.43,0.03,14.21,1,1391,2015-10-27,False
MCFT,18965.87,20000,1,5,2,3,40.0,2,3,-1034.13,-0.15,33.44,2,1391,2015-10-27,False
MTCH,25278.9,20000,0,13,10,3,76.92,4,1,5278.9,1.95,10.78,1,1682,2004-01-13,True
MTCH,32655.2,20000,0,8,6,2,75.0,4,1,12655.2,2.46,17.94,2,1682,2004-01-13,True
MTLS,24310.6,20000,0,10,7,3,70.0,6,2,4310.6,1.65,9.71,1,1658,2014-10-06,False
MTLS,30015.09,20000,1,5,4,1,80.0,4,1,10015.09,1.42,12.79,2,1658,2014-10-06,False
MTRX,23501.18,20000,0,41,30,11,73.17,7,2,3501.18,0.94,13.14,1,4359,2004-01-13,True
MTRX,24072.35,20000,1,24,14,10,58.33,4,2,4072.35,0.65,25.9,2,4359,2004-01-13,True
MAT,22320.25,20000,0,39,24,15,61.54,8,3,2320.25,0.66,12.85,1,4359,2004-01-13,True
MAT,23539.31,20000,0,23,14,9,60.87,7,3,3539.31,0.62,30.97,2,4359,2004-01-13,True
MATW,24161.59,20000,0,36,29,7,80.56,16,2,4161.59,2.07,9.97,1,4359,2004-01-13,True
MATW,30482.57,20000,1,23,17,6,73.91,7,2,10482.57,2.65,15.16,2,4359,2004-01-13,True
MXIM,20900.78,20000,0,37,24,13,64.86,5,5,900.78,0.39,13.21,1,4102,2004-01-13,True
MXIM,26522.739999999998,20000,1,24,15,9,62.5,4,3,6522.74,1.73,16.21,2,4102,2004-01-13,True
MGRC,20886.22,20000,0,34,27,7,79.41,6,2,886.22,0.37,12.76,1,4359,2004-01-13,True
MGRC,23135.08,20000,0,20,13,7,65.0,3,3,3135.08,0.7,20.7,2,4359,2004-01-13,True
MDCA,24225.45,20000,1,32,22,10,68.75,7,2,4225.45,0.98,17.51,1,4257,2004-01-13,True
MDCA,22800.57,20000,1,19,10,9,52.63,3,2,2800.57,0.32,23.61,2,4257,2004-01-13,True
MDJH,19760.47,20000,1,1,0,1,0.0,0,1,-239.53,0,5.07,1,458,2019-04-22,False
MDJH,19521.79,20000,1,1,0,1,0.0,0,1,-478.21,0,9.93,2,458,2019-04-22,False
MDRR,19999.33,20000,1,1,0,1,0.0,0,1,-0.67,0,0.01,1,496,2019-05-15,False
MDRR,19974.67,20000,1,1,0,1,0.0,0,1,-25.33,0,6.56,2,496,2019-05-15,False
MFIN,24322.4,20000,1,11,10,1,90.91,8,1,4322.4,1.05,16.54,1,1185,2016-08-22,False
MFIN,30669.42,20000,1,6,5,1,83.33,4,1,10669.42,1.08,28.54,2,1185,2016-08-22,False
MFINL,19898.5,20000,1,4,2,2,50.0,1,1,-101.5,-0.1,8.71,1,938,2016-09-19,False
MFINL,21043.53,20000,1,2,1,1,50.0,1,1,1043.53,0.32,17.57,2,938,2016-09-19,False
MNOV,19146.86,20000,0,19,9,10,47.37,2,2,-853.14,-0.26,19.3,1,3410,2007-03-26,False
MNOV,24376.739999999998,20000,1,12,5,7,41.67,3,2,4376.74,0.44,39.24,2,3410,2007-03-26,False
MDGS,15130.6,20000,1,1,0,1,0.0,0,1,-4869.4,0,40.03,1,1210,2016-05-31,False
MDGS,11135.34,20000,1,1,0,1,0.0,0,1,-8864.66,0,62.49,2,1210,2016-05-31,False
MDWD,26079.58,20000,0,11,8,3,72.73,3,1,6079.58,2.23,13.87,1,1725,2014-07-01,False
MDWD,22427.54,20000,1,7,5,2,71.43,4,1,2427.54,0.91,22.04,2,1725,2014-07-01,False
MEDP,20643.99,20000,0,8,6,2,75.0,5,1,643.99,0.53,5.33,1,1121,2016-11-21,False
MEDP,20273.74,20000,0,6,5,1,83.33,5,1,273.74,0.15,15.57,2,1121,2016-11-21,False
MEIP,16670.42,20000,1,11,4,7,36.36,2,3,-3329.58,-1.77,32.12,1,2150,2012-10-18,False
MEIP,21842.61,20000,1,7,3,4,42.86,1,2,1842.61,0.27,26.1,2,2150,2012-10-18,False
MGTX,20328.58,20000,0,7,5,2,71.43,3,2,328.58,0.21,14.16,1,662,2018-09-19,False
MGTX,21815.26,20000,0,5,4,1,80.0,3,1,1815.26,0.57,21.39,2,662,2018-09-19,False
MLCO,20207.28,20000,1,8,5,3,62.5,3,3,207.28,0.12,14.95,1,957,2017-07-19,False
MLCO,22045.17,20000,1,5,3,2,60.0,2,2,2045.17,0.49,22.39,2,957,2017-07-19,False
MNLO,19114.03,20000,0,5,2,3,40.0,1,2,-885.97,-0.29,16.67,1,659,2018-05-08,False
MNLO,15878.470000000001,20000,0,3,0,3,0.0,0,3,-4121.53,-3.19,32.63,2,659,2018-05-08,False
MTSL,16774.09,20000,0,7,3,4,42.86,2,2,-3225.91,-1.03,29.73,1,3471,2004-01-22,True
MTSL,11206.56,20000,0,6,2,4,33.33,2,3,-8793.44,-1.59,56.76,2,3471,2004-01-22,True
MELI,19662.79,20000,0,30,19,11,63.33,7,3,-337.21,-0.08,29.15,1,3388,2007-11-20,False
MELI,37910.31,20000,0,19,13,6,68.42,7,2,17910.31,1.68,51.83,2,3388,2007-11-20,False
MBWM,22388.4,20000,0,32,24,8,75.0,7,1,2388.4,0.84,21.52,1,4357,2004-01-13,True
MBWM,23962.760000000002,20000,0,20,16,4,80.0,10,1,3962.76,0.67,32.87,2,4357,2004-01-13,True
MERC,18175.85,20000,0,28,13,15,46.43,3,4,-1824.15,-0.58,25.81,1,3750,2006-06-14,False
MERC,13262.42,20000,0,17,8,9,47.06,3,2,-6737.58,-1.18,48.34,2,3750,2006-06-14,False
MBIN,22071.42,20000,0,6,6,0,100.0,6,0,2071.42,2.23,3.79,1,815,2018-02-09,False
MBIN,21323.81,20000,0,3,2,1,66.67,2,1,1323.81,1.22,15.21,2,815,2018-02-09,False
MBINO,20818.88,20000,0,2,2,0,100.0,2,0,818.88,2.5,0.63,1,362,2019-11-27,False
MBINO,21179.12,20000,0,1,1,0,100.0,1,0,1179.12,0,1.74,2,362,2019-11-27,False
MRCY,18439.95,20000,0,34,18,16,52.94,4,3,-1560.05,-0.53,17.35,1,4359,2004-01-13,True
MRCY,25751.41,20000,0,22,13,9,59.09,3,2,5751.41,1.08,23.33,2,4359,2004-01-13,True
MREO,19355.2,20000,0,1,0,1,0.0,0,1,-644.8,0,21.96,1,443,2019-08-05,False
MREO,19255.6,20000,0,1,0,1,0.0,0,1,-744.4,0,40.51,2,443,2019-08-05,False
EBSB,19216.34,20000,0,22,14,8,63.64,5,2,-783.66,-0.34,12.18,1,3274,2008-05-06,False
EBSB,15216.17,20000,0,14,8,6,57.14,4,1,-4783.83,-0.96,34.01,2,3274,2008-05-06,False
VIVO,27291.18,20000,0,42,30,12,71.43,5,1,7291.18,2.8,8.71,1,4359,2004-01-13,True
VIVO,34880.86,20000,1,22,17,5,77.27,6,3,14880.86,2.69,16.61,2,4359,2004-01-13,True
MRBK,21115.88,20000,0,15,10,5,66.67,4,2,1115.88,0.78,9.24,1,1588,2004-01-13,True
MRBK,15910.06,20000,1,8,4,4,50.0,2,1,-4089.94,-1.42,36.77,2,1588,2004-01-13,True
MMSI,23484.23,20000,0,32,23,9,71.88,8,2,3484.23,1.44,13.46,1,4359,2004-01-13,True
MMSI,37893.8,20000,0,20,17,3,85.0,9,1,17893.8,3.3,17.33,2,4359,2004-01-13,True
SNUG,20152.26,20000,0,1,1,0,100.0,1,0,152.26,0,1.14,1,200,2020-07-01,False
SNUG,20409.66,20000,0,1,1,0,100.0,1,0,409.66,0,1.14,2,200,2020-07-01,False
MACK,17850.71,20000,0,15,8,7,53.33,5,4,-2149.29,-0.65,29.21,1,2220,2012-07-11,False
MACK,14222.560000000001,20000,0,10,5,5,50.0,3,2,-5777.44,-0.92,54.69,2,2220,2012-07-11,False
MRSN,31733.629999999997,20000,1,7,4,3,57.14,2,2,11733.63,1.09,13.4,1,900,2017-10-09,False
MRSN,28748.940000000002,20000,1,4,2,2,50.0,1,2,8748.94,0.58,39.04,2,900,2017-10-09,False
MRUS,23766.15,20000,0,9,7,2,77.78,4,1,3766.15,1.26,12.79,1,1171,2016-08-31,False
MRUS,24048.23,20000,0,5,3,2,60.0,2,1,4048.23,0.77,32.26,2,1171,2016-08-31,False
MESA,1279300.36,20000,0,16,9,7,56.25,4,2,1259300.36,1.04,68.42,1,2201,2004-01-13,True
MESA,1511933.83,20000,0,13,7,6,53.85,3,4,1491933.83,1.05,85.2,2,2201,2004-01-13,True
MLAB,27113.02,20000,0,27,22,5,81.48,8,1,7113.02,3.82,5.21,1,4044,2004-01-29,True
MLAB,30669.5,20000,0,15,12,3,80.0,5,1,10669.5,4.29,11.65,2,4044,2004-01-29,True
MESO,29314.75,20000,0,9,7,2,77.78,3,1,9314.75,1.5,13.1,1,1288,2016-02-29,False
MESO,37796.130000000005,20000,0,5,3,2,60.0,1,1,17796.13,1.18,34.29,2,1288,2016-02-29,False
CASH,24445.760000000002,20000,0,27,14,13,51.85,3,4,4445.76,1.36,5.79,1,4002,2004-02-27,True
CASH,29097.14,20000,1,16,11,5,68.75,7,2,9097.14,1.04,21.16,2,4002,2004-02-27,True
METX,17185.7,20000,1,1,0,1,0.0,0,1,-2814.3,0,20.09,1,207,2020-07-13,False
METX,14218.939999999999,20000,1,1,0,1,0.0,0,1,-5781.06,0,36.32,2,207,2020-07-13,False
MEOH,16782.96,20000,0,41,24,17,58.54,5,4,-3217.04,-0.73,25.64,1,4359,2004-01-13,True
MEOH,22426.61,20000,1,26,11,15,42.31,2,4,2426.61,0.25,38.62,2,4359,2004-01-13,True
MCBS,19996.49,20000,0,2,1,1,50.0,1,1,-3.51,-1.3,0.03,1,330,2020-01-15,False
MCBS,18774.22,20000,1,1,0,1,0.0,0,1,-1225.78,0,10.67,2,330,2020-01-15,False
MGEE,23297.5,20000,1,46,36,10,78.26,7,1,3297.5,2.85,6.48,1,4359,2004-01-13,True
MGEE,24071.89,20000,1,25,19,6,76.0,7,1,4071.89,2.61,11.82,2,4359,2004-01-13,True
MGPI,23692.63,20000,0,32,17,15,53.12,5,6,3692.63,0.74,32.8,1,4356,2004-01-16,True
MGPI,20128.28,20000,1,18,9,9,50.0,3,3,128.28,0.02,48.91,2,4356,2004-01-16,True
MBOT,18407.84,20000,0,2,0,2,0.0,0,2,-1592.16,-1.42,12.89,1,1045,2017-03-14,False
MBOT,17375.9,20000,0,1,0,1,0.0,0,1,-2624.1,0,24.44,2,1045,2017-03-14,False
MCHP,23545.63,20000,0,47,34,13,72.34,10,4,3545.63,1.26,15.02,1,4359,2004-01-13,True
MCHP,23736.260000000002,20000,1,27,18,9,66.67,7,3,3736.26,0.71,24.32,2,4359,2004-01-13,True
MU,20655.64,20000,0,41,27,14,65.85,7,3,655.64,0.14,30.57,1,4359,2004-01-13,True
MU,34710.85,20000,1,24,15,9,62.5,5,3,14710.85,1.26,38.6,2,4359,2004-01-13,True
MSFT,20415.69,20000,1,32,20,12,62.5,6,5,415.69,0.28,12.33,1,4359,2004-01-13,True
MSFT,28628.45,20000,1,20,10,10,50.0,5,6,8628.45,1.73,12.41,2,4359,2004-01-13,True
MSTR,16186.76,20000,0,36,20,16,55.56,5,3,-3813.24,-1.35,30.8,1,4359,2004-01-13,True
MSTR,22113.75,20000,0,23,13,10,56.52,3,3,2113.75,0.36,22.4,2,4359,2004-01-13,True
MVIS,19213.39,20000,1,25,12,13,48.0,3,3,-786.61,-0.12,31.6,1,4359,2004-01-13,True
MVIS,14495.4,20000,1,15,6,9,40.0,3,4,-5504.6,-0.5,63.64,2,4359,2004-01-13,True
MICT,20847.83,20000,0,7,4,3,57.14,3,2,847.83,0.2,25.04,1,1833,2013-08-07,False
MICT,18572.89,20000,0,5,2,3,40.0,2,3,-1427.11,-0.34,40.19,2,1833,2013-08-07,False
MPB,21649.64,20000,1,15,10,5,66.67,8,3,1649.64,1.68,8.88,1,2473,2009-01-26,False
MPB,20644.55,20000,1,10,7,3,70.0,6,2,644.55,0.17,22.61,2,2473,2009-01-26,False
MTP,19884.0,20000,1,12,4,8,33.33,2,3,-116.0,-0.13,10.32,1,2587,2007-10-08,False
MTP,18901.87,20000,1,8,3,5,37.5,1,2,-1098.13,-0.7,41.44,2,2587,2007-10-08,False
MCEP,20420.0,20000,0,2,1,1,50.0,1,1,420.0,0.12,11.98,1,2288,2012-03-29,False
MCEP,15740.0,20000,0,3,1,2,33.33,1,2,-4260.0,-1.18,39.72,2,2288,2012-03-29,False
MBCN,18802.14,20000,0,4,0,4,0.0,0,4,-1197.86,-2.09,15.4,1,1319,2015-05-11,False
MBCN,23454.68,20000,0,3,3,0,100.0,3,0,3454.68,1.98,13.38,2,1319,2015-05-11,False
MSEX,22469.91,20000,0,29,21,8,72.41,9,3,2469.91,2.2,6.52,1,4359,2004-01-13,True
MSEX,24633.59,20000,0,16,13,3,81.25,11,1,4633.59,2.27,11.89,2,4359,2004-01-13,True
MSBI,18933.65,20000,0,9,7,2,77.78,6,1,-1066.35,-0.41,13.29,1,1176,2016-09-02,False
MSBI,19980.21,20000,0,5,3,2,60.0,3,1,-19.79,-0.01,13.64,2,1176,2016-09-02,False
MSVB,20677.4,20000,0,2,2,0,100.0,2,0,677.4,3.03,5.49,1,547,2018-10-30,False
MSVB,20891.6,20000,0,1,1,0,100.0,1,0,891.6,0,10.96,2,547,2018-10-30,False
MOFG,20809.79,20000,0,21,14,7,66.67,4,1,809.79,0.56,10.45,1,3178,2008-07-07,False
MOFG,25165.15,20000,1,13,7,6,53.85,3,2,5165.15,1.16,17.17,2,3178,2008-07-07,False
MIST,20443.52,20000,1,1,1,0,100.0,1,0,443.52,0,3.55,1,429,2019-08-20,False
MIST,20445.22,20000,1,1,1,0,100.0,1,0,445.22,0,20.27,2,429,2019-08-20,False
MLND,17678.010000000002,20000,0,3,1,2,33.33,1,1,-2321.99,-1.23,15.9,1,535,2019-03-25,False
MLND,18932.21,20000,0,2,0,2,0.0,0,2,-1067.79,-1.44,15.9,2,535,2019-03-25,False
TIGO,19518.08,20000,0,6,4,2,66.67,2,1,-481.92,-0.23,13.4,1,515,2019-04-23,False
TIGO,19598.64,20000,1,4,3,1,75.0,3,1,-401.36,-0.24,12.7,2,515,2019-04-23,False
MIME,19743.44,20000,0,11,8,3,72.73,8,3,-256.56,-0.12,13.57,1,1303,2016-03-04,False
MIME,22777.63,20000,1,6,5,1,83.33,5,1,2777.63,1.07,15.93,2,1303,2016-03-04,False
MNDO,16521.27,20000,0,26,15,11,57.69,5,5,-3478.73,-0.7,27.99,1,4352,2004-01-13,True
MNDO,15297.95,20000,1,16,9,7,56.25,3,4,-4702.05,-0.74,42.45,2,4352,2004-01-13,True
NERV,17952.54,20000,0,12,8,4,66.67,3,1,-2047.46,-0.72,25.33,1,1654,2014-10-10,False
NERV,17915.32,20000,1,7,5,2,71.43,3,1,-2084.68,-0.55,42.57,2,1654,2014-10-10,False
MGEN,18092.75,20000,1,4,1,3,25.0,1,3,-1907.25,-1.08,29.35,1,989,2017-05-26,False
MGEN,15400.25,20000,1,3,1,2,33.33,1,1,-4599.75,-1.82,67.63,2,989,2017-05-26,False
MRTX,22642.09,20000,1,11,8,3,72.73,4,1,2642.09,1.25,10.31,1,1896,2013-10-24,False
MRTX,43624.89,20000,1,7,6,1,85.71,5,1,23624.89,1.49,29.52,2,1896,2013-10-24,False
MIRM,19131.21,20000,1,3,1,2,33.33,1,1,-868.79,-0.38,14.09,1,384,2019-10-28,False
MIRM,18161.74,20000,1,2,1,1,50.0,1,1,-1838.26,-1.27,20.53,2,384,2019-10-28,False
MSON,22896.68,20000,1,26,14,12,53.85,4,4,2896.68,0.59,22.22,1,4294,2004-01-13,True
MSON,25054.489999999998,20000,1,17,10,7,58.82,4,2,5054.49,0.64,32.79,2,4294,2004-01-13,True
MIND,16779.94,20000,1,27,15,12,55.56,5,3,-3220.06,-0.73,36.8,1,4353,2004-01-14,True
MIND,24954.28,20000,1,17,11,6,64.71,5,3,4954.28,0.63,41.3,2,4353,2004-01-14,True
MINDP,20100.91,20000,0,7,5,2,71.43,4,1,100.91,1.24,1.62,1,1078,2016-09-30,False
MINDP,18967.49,20000,0,5,4,1,80.0,4,1,-1032.51,-0.84,16.68,2,1078,2016-09-30,False
MITK,28501.21,20000,0,19,13,6,68.42,4,3,8501.21,1.81,17.09,1,2562,2004-01-13,True
MITK,38229.729999999996,20000,1,11,8,3,72.73,5,1,18229.73,1.76,29.73,2,2562,2004-01-13,True
MKSI,26976.41,20000,0,47,34,13,72.34,6,2,6976.41,2.4,11.37,1,4359,2004-01-13,True
MKSI,32025.55,20000,0,27,19,8,70.37,6,2,12025.55,1.92,20.92,2,4359,2004-01-13,True
MMAC,19254.67,20000,1,9,6,3,66.67,5,1,-745.33,-1.02,8.23,1,1576,2015-01-22,False
MMAC,25704.84,20000,1,5,3,2,60.0,2,2,5704.84,1.13,6.97,2,1576,2015-01-22,False
MINI,21747.82,20000,0,38,24,14,63.16,7,4,1747.82,0.5,17.52,1,4216,2004-01-13,True
MINI,27476.66,20000,0,21,15,6,71.43,4,1,7476.66,1.06,20.3,2,4216,2004-01-13,True
MOBL,23708.69,20000,0,11,9,2,81.82,4,1,3708.69,2.35,7.99,1,1630,2014-09-23,False
MOBL,27094.95,20000,0,7,7,0,100.0,7,0,7094.95,3.38,8.48,2,1630,2014-09-23,False
MRNA,23137.510000000002,20000,0,6,5,1,83.33,3,1,3137.51,1.8,4.72,1,1414,2008-09-22,False
MRNA,48837.729999999996,20000,1,3,2,1,66.67,1,1,28837.73,1.46,48.37,2,1414,2008-09-22,False
MOGO,22175.760000000002,20000,0,3,1,2,33.33,1,2,2175.76,0.91,9.98,1,692,2018-07-30,False
MOGO,24589.13,20000,0,2,1,1,50.0,1,1,4589.13,1.17,19.9,2,692,2018-07-30,False
MWK,21655.92,20000,0,2,2,0,100.0,2,0,1655.92,1.54,21.93,1,409,2019-09-23,False
MWK,20807.1,20000,1,1,1,0,100.0,1,0,807.1,0,36.6,2,409,2019-09-23,False
MTEM,21364.97,20000,0,8,5,3,62.5,3,2,1364.97,0.8,12.49,1,876,2017-11-10,False
MTEM,20389.0,20000,1,5,3,2,60.0,1,1,389.0,0.25,13.67,2,876,2017-11-10,False
MBRX,19867.16,20000,1,11,5,6,45.45,2,2,-132.84,-0.02,31.97,1,2548,2004-09-30,True
MBRX,18465.42,20000,1,6,3,3,50.0,2,3,-1534.58,-0.24,43.51,2,2548,2004-09-30,True
MNTA,25816.92,20000,0,33,23,10,69.7,7,2,5816.92,1.38,16.39,1,4099,2004-10-01,True
MNTA,36547.72,20000,0,21,14,7,66.67,5,2,16547.72,1.6,36.91,2,4099,2004-10-01,True
MOMO,24432.89,20000,1,13,8,5,61.54,5,2,4432.89,1.15,9.14,1,1540,2015-03-26,False
MOMO,20961.02,20000,1,7,4,3,57.14,2,2,961.02,0.14,29.27,2,1540,2015-03-26,False
MKGI,21570.26,20000,1,5,4,1,80.0,3,1,1570.26,1.46,13.0,1,736,2018-06-05,False
MKGI,17412.96,20000,1,3,1,2,33.33,1,1,-2587.04,-2.44,24.86,2,736,2018-06-05,False
MCRI,28619.809999999998,20000,0,32,21,11,65.62,5,3,8619.81,1.71,15.24,1,4358,2004-01-14,True
MCRI,35275.99,20000,0,19,12,7,63.16,4,3,15275.99,1.8,33.68,2,4358,2004-01-14,True
MDLZ,23115.53,20000,0,20,14,6,70.0,5,2,3115.53,2.73,3.97,1,2091,2013-01-16,False
MDLZ,24406.8,20000,1,10,8,2,80.0,6,2,4406.8,2.33,7.88,2,2091,2013-01-16,False
MGI,17736.82,20000,1,33,16,17,48.48,2,3,-2263.18,-0.47,26.77,1,4171,2004-10-12,True
MGI,12120.39,20000,1,20,8,12,40.0,2,3,-7879.61,-0.97,55.28,2,4171,2004-10-12,True
MDB,22581.64,20000,0,7,6,1,85.71,3,1,2581.64,1.88,8.56,1,821,2018-02-01,False
MDB,32586.559999999998,20000,1,3,3,0,100.0,3,0,12586.56,4.61,19.09,2,821,2018-02-01,False
MNCL,19975.75,20000,0,1,0,1,0.0,0,1,-24.25,0,2.3,1,327,2019-08-29,False
MNCL,19975.71,20000,0,1,0,1,0.0,0,1,-24.29,0,2.31,2,327,2019-08-29,False
MPWR,24883.17,20000,0,36,25,11,69.44,7,4,4883.17,1.39,13.19,1,3982,2005-03-04,True
MPWR,39003.240000000005,20000,0,24,15,9,62.5,4,4,19003.24,1.92,16.88,2,3982,2005-03-04,True
MNRO,23584.72,20000,0,42,29,13,69.05,9,3,3584.72,1.4,10.02,1,4359,2004-01-13,True
MNRO,29711.75,20000,1,23,16,7,69.57,4,2,9711.75,1.82,19.68,2,4359,2004-01-13,True
MRCC,19774.84,20000,1,15,8,7,53.33,5,5,-225.16,-0.29,6.26,1,2074,2013-02-11,False
MRCC,18907.05,20000,1,9,3,6,33.33,2,4,-1092.95,-0.83,13.67,2,2074,2013-02-11,False
MRCCL,19361.67,20000,0,3,2,1,66.67,1,1,-638.33,-0.82,11.93,1,585,2018-12-31,False
MRCCL,18430.6,20000,1,1,0,1,0.0,0,1,-1569.4,0,23.73,2,585,2018-12-31,False
MNST,54695.43,20000,0,26,17,9,65.38,5,3,34695.43,1.34,19.35,1,3563,2004-01-13,True
MNST,67035.2,20000,0,17,12,5,70.59,3,2,47035.2,1.77,19.08,2,3563,2004-01-13,True
MORN,20436.16,20000,0,38,29,9,76.32,9,2,436.16,0.13,17.55,1,3960,2005-08-12,True
MORN,21001.67,20000,0,23,14,9,60.87,4,3,1001.67,0.13,33.44,2,3960,2005-08-12,True
MORF,20007.45,20000,0,1,1,0,100.0,1,0,7.45,0,0.04,1,398,2019-10-08,False
MORF,23343.48,20000,0,1,1,0,100.0,1,0,3343.48,0,4.96,2,398,2019-10-08,False
MOR,23484.52,20000,0,9,7,2,77.78,4,1,3484.52,1.38,10.25,1,1418,2005-05-17,True
MOR,25329.739999999998,20000,0,5,4,1,80.0,4,1,5329.74,1.76,11.94,2,1418,2005-05-17,True
MOSY,28858.77,20000,0,25,15,10,60.0,4,3,8858.77,1.34,18.26,1,4359,2004-01-13,True
MOSY,31286.33,20000,0,18,7,11,38.89,3,4,11286.33,0.87,28.95,2,4359,2004-01-13,True
MPAA,23206.69,20000,1,21,12,9,57.14,5,4,3206.69,1.79,9.16,1,3282,2008-03-31,False
MPAA,24829.37,20000,1,13,9,4,69.23,3,3,4829.37,1.87,15.57,2,3282,2008-03-31,False
MOTS,17866.489999999998,20000,0,5,2,3,40.0,2,3,-2133.51,-1.15,20.91,1,741,2018-05-29,False
MOTS,18221.69,20000,0,3,2,1,66.67,1,1,-1778.31,-0.52,28.62,2,741,2018-05-29,False
MOXC,20501.3,20000,0,4,2,2,50.0,1,1,501.3,0.16,19.46,1,1027,2017-03-01,False
MOXC,19252.03,20000,0,2,1,1,50.0,1,1,-747.97,-0.33,24.86,2,1027,2017-03-01,False
COOP,57259.32,20000,1,12,9,3,75.0,4,1,37259.32,1.02,35.23,1,1869,2004-01-15,True
COOP,149521.26,20000,1,7,3,4,42.86,1,2,129521.26,1.02,57.19,2,1869,2004-01-15,True
MSBF,20385.7,20000,1,10,5,5,50.0,2,3,385.7,0.41,8.67,1,2425,2007-02-01,False
MSBF,19635.01,20000,1,6,2,4,33.33,1,2,-364.99,-0.19,17.9,2,2425,2007-02-01,False
MTBC,20456.69,20000,1,7,5,2,71.43,3,1,456.69,0.64,5.81,1,1622,2014-10-31,False
MTBC,19217.14,20000,1,5,3,2,60.0,2,1,-782.86,-0.34,19.78,2,1622,2014-10-31,False
MTBCP,20395.05,20000,0,6,4,2,66.67,3,1,395.05,2.37,0.63,1,1150,2016-09-07,False
MTBCP,20676.73,20000,0,3,2,1,66.67,2,1,676.73,1.72,2.55,2,1150,2016-09-07,False
MTSC,21431.84,20000,0,41,26,15,63.41,5,3,1431.84,0.4,15.44,1,4359,2004-01-13,True
MTSC,22214.55,20000,1,25,14,11,56.0,2,2,2214.55,0.26,26.39,2,4359,2004-01-13,True
GRIL,19983.13,20000,0,5,3,2,60.0,3,2,-16.87,-0.01,16.13,1,1387,2004-01-26,True
GRIL,22779.05,20000,0,4,2,2,50.0,2,2,2779.05,0.34,33.88,2,1387,2004-01-26,True
MBIO,23421.55,20000,0,7,4,3,57.14,3,2,3421.55,0.82,17.41,1,862,2017-12-01,False
MBIO,18271.13,20000,1,3,2,1,66.67,2,1,-1728.87,-0.74,22.08,2,862,2017-12-01,False
MVBF,20631.38,20000,0,5,4,1,80.0,2,1,631.38,0.46,12.7,1,784,2018-03-27,False
MVBF,21409.02,20000,0,3,3,0,100.0,3,0,1409.02,2.01,14.27,2,784,2018-03-27,False
MYSZ,15578.119999999999,20000,1,1,0,1,0.0,0,1,-4421.88,0,54.61,1,1020,2017-04-19,False
